volume	quality	unit_price
146000	79	15.63
146000	80	15.91
147000	65	12.66
147000	66	12.82
147000	67	13.0
147000	68	13.18
147000	69	13.36
147000	70	13.55
147000	71	13.75
147000	72	13.96
147000	73	14.18
147000	74	14.4
147000	75	14.63
147000	76	14.87
147000	77	15.12
147000	78	15.37
147000	79	15.64
147000	80	15.92
148000	65	12.66
148000	66	12.83
148000	67	13.0
148000	68	13.18
148000	69	13.37
148000	70	13.56
148000	71	13.76
148000	72	13.97
148000	73	14.19
148000	74	14.41
148000	75	14.64
148000	76	14.88
148000	77	15.13
148000	78	15.38
148000	79	15.65
148000	80	15.92
149000	65	12.67
149000	66	12.84
149000	67	13.01
149000	68	13.19
149000	69	13.38
149000	70	13.57
149000	71	13.77
149000	72	13.98
149000	73	14.19
149000	74	14.42
149000	75	14.65
149000	76	14.89
149000	77	15.14
149000	78	15.39
149000	79	15.66
149000	80	15.93
150000	50	10.76
150000	51	10.86
150000	52	10.96
150000	53	11.07
150000	54	11.18
150000	55	11.3
150000	56	11.42
150000	57	11.54
150000	58	11.66
150000	59	11.79
150000	60	11.93
150000	61	12.07
150000	62	12.21
150000	63	12.36
150000	64	12.52
150000	65	12.68
150000	66	12.85
150000	67	13.02
150000	68	13.2
150000	69	13.39
150000	70	13.58
150000	71	13.78
150000	72	13.99
150000	73	14.2
150000	74	14.43
150000	75	14.66
150000	76	14.9
150000	77	15.14
150000	78	15.4
150000	79	15.67
150000	80	15.94
150000	81	16.23
150000	82	16.52
150000	83	16.83
150000	84	17.14
150000	85	17.47
150000	86	17.81
150000	87	18.16
150000	88	18.52
150000	89	18.9
150000	90	19.28
150000	91	19.68
150000	92	20.1
150000	93	20.52
150000	94	20.96
150000	95	21.42
151000	65	12.69
